Crop_Year,Annual_Rainfall,Fertilizer,Pesticide,N_SOIL,P_SOIL,K_SOIL,pH_SOIL,Crop_encoded,Season_encoded,State_encoded
2010,1317.7,3498442.71,5054.64,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,5,4,12
2009,585.8,96328235.64,105094.34,92.64,12.646666666666668,211.60533333333333,7.617333333333333,16,2,27
2011,890.5,10654272.0,20988.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,31,2,7
2011,887.6,116091.36,228.69,147.775,19.15,222.65,6.784999999999999,14,2,10
2014,1483.5,194741419.2,425706.6,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,3,29
2016,890.0,613.0,1.4,120.1923076923077,18.884615384615383,270.11538461538464,7.4,15,2,0
2004,2536.9,3940000.78,7637.07,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,52,2,2
2009,1317.2,320677.56,349.86,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,17,0,29
2007,3489.6,1182591.0,1418.4,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,15,4,13
2018,1350.3,973.2,2.1,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,48,1,25
2014,1483.5,78952.08,172.59,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,44,2,29
2002,353.9,892927.44,2358.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,43,1,8
2019,1194.7,223116.24,480.63,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,43,1,3
1999,1402.7,15826423.99,40263.21,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,21,1,3
2016,902.8,21301.75,48.65,147.775,19.15,222.65,6.784999999999999,2,2,10
2002,967.4,54255377.0,143275.0,96.375,16.125,289.9888888888889,7.563888888888889,46,4,15
2010,1319.8,270427.08,390.72,155.25,16.650000000000002,214.01666666666665,6.391666666666667,46,4,9
2001,1541.3,6025.67,15.34,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,27,2,28
2015,940.7,535946.54,1120.02,120.1923076923077,18.884615384615383,270.11538461538464,7.4,11,2,0
2002,2516.3,200321.72,529.0,137.25,12.5,153.55,6.15,3,4,6
2015,1717.0,2748107.73,5742.99,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,46,4,29
2012,1176.7,51272.0,105.4,141.1875,15.4375,160.54999999999998,5.6125,27,1,16
2003,1037.4,65792006.0,159528.0,96.375,16.125,289.9888888888889,7.563888888888889,53,2,15
2002,860.8,3769096.71,9953.25,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,3,4,12
2010,1317.7,238700.07,344.88,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,37,3,12
2011,4083.104545,12396.48,24.42,138.75,15.25,161.16666666666666,5.141666666666667,46,4,17
2000,1434.5875,332992.64,881.92,117.625,22.5,241.4,7.275,52,1,21
1997,1852.9,406407115.8,1323801.68,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,5,29
2007,1021.6,44955800.0,53920.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,39,2,7
2015,1024.9,10694770.57,22349.91,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,12,1,12
2006,845.2,10474135.65,18043.3,120.1923076923077,18.884615384615383,270.11538461538464,7.4,52,1,0
2000,874.4,1545490.31,4093.18,92.64,12.646666666666668,211.60533333333333,7.617333333333333,45,1,27
1997,1496.6,197668.09,643.87,83.85,13.6,204.85,6.516666666666667,52,3,20
2011,1533.561905,360168.0,709.5,141.1875,15.4375,160.54999999999998,5.6125,53,2,16
1998,2152.5,41990197.6,123250.58,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,40,0,29
2013,1848.8,129463.04,241.92,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,34,1,18
2017,1111.7,5305885.44,12806.38,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,41,2,12
2019,1420.3,2233567.04,4811.48,79.5,9.633333333333336,247.64545454545456,6.481818181818182,23,2,4
1998,2472.9,358644.0,1052.7,113.625,8.825,166.5375,5.4375,39,2,26
2003,2838.1,673558.9,1633.2,139.5,15.800000000000002,266.53333333333336,5.416666666666667,53,2,23
2016,2924.3,9961.25,22.75,111.17857142857144,26.285714285714285,149.66428571428574,5.878571428571428,24,4,13
1998,1314.8,13693680.0,40194.0,96.375,16.125,289.9888888888889,7.563888888888889,32,2,15
2005,566.7,467688.0,819.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,16,2,22
2012,1566.0,86967717.2,178779.79,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,21,1,29
2014,1238.5,100759157.8,220260.48,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,38,1,12
2018,986.2,4694392.4,10129.7,97.22368421052632,17.86842105263158,247.7,7.605263157894737,34,1,24
2014,1278.4,4075.92,8.91,147.775,19.15,222.65,6.784999999999999,4,1,10
2018,1220.5,811.0,1.75,120.1923076923077,18.884615384615383,270.11538461538464,7.4,45,2,0
2019,899.2,232563.04,500.98,120.1923076923077,18.884615384615383,270.11538461538464,7.4,45,1,0
2014,746.4,74742258.48,163387.29,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,40,2,25
1997,3818.2,407993.79,1328.97,138.75,15.25,161.16666666666666,5.141666666666667,53,2,17
2001,918.1,67507.93,171.86,155.25,16.650000000000002,214.01666666666665,6.391666666666667,45,1,9
2014,687.6,3178764.72,6948.81,120.1923076923077,18.884615384615383,270.11538461538464,7.4,43,1,0
2011,1743.4,1098596.16,2164.14,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,48,4,2
2008,1363.7,28751.04,18.09,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,32,2,28
1999,6200.3,449460.55,1143.45,138.75,15.25,161.16666666666666,5.141666666666667,21,1,17
2016,3266.9,8694638.75,19857.25,137.25,12.5,153.55,6.15,7,4,6
2010,1107.5,3986640.0,5760.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,32,2,7
2009,904.1,7970348.82,8695.67,89.1,16.663636363636364,285.64,7.612727272727272,31,4,14
2005,653.1,2192017.68,3838.59,116.8181818181818,20.727272727272727,236.3,7.654545454545455,53,2,5
2008,1560.1,161063.04,101.34,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,20,1,29
1998,1332.5,10782439.2,31648.86,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,16,2,3
2007,1434.5875,288677.6,346.24,117.625,22.5,241.4,7.275,9,4,21
2015,1136.0,17812879.64,37225.32,79.5,9.633333333333336,247.64545454545456,6.481818181818182,44,1,4
2011,1178.986364,2294186.4,4519.35,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,31,2,12
2017,800.0,4152487.872,10022.519,89.1,16.663636363636364,285.64,7.612727272727272,3,4,14
1997,473.9,96844230.64,315453.52,92.64,12.646666666666668,211.60533333333333,7.617333333333333,24,1,27
2004,1149.2,694704.2484,1346.5746,110.20833333333331,10.8,163.25833333333333,6.033333333333334,39,2,11
2007,1769.0,153410.0,184.0,136.125,9.975,204.4,5.2125,53,2,19
2014,1019.9,38645.76,84.48,155.25,16.650000000000002,214.01666666666665,6.391666666666667,51,1,9
2018,1693.9,1459.8,3.15,117.625,22.5,241.4,7.275,44,1,21
2007,2007.5,3349940.8,4017.92,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,16,2,29
2015,1201.9,628955.53,1314.39,97.22368421052632,17.86842105263158,247.7,7.605263157894737,6,4,24
2000,1969.7,209102.1,553.8,141.1875,15.4375,160.54999999999998,5.6125,34,1,16
2005,1032.7,4515707.52,7907.76,89.1,16.663636363636364,285.64,7.612727272727272,31,4,14
2018,1373.0,39522625.2,85283.1,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,40,1,28
1999,1166.5,10379514.0,26406.0,96.375,16.125,289.9888888888889,7.563888888888889,23,2,15
2017,1780.0,1091374.08,2634.16,141.1875,15.4375,160.54999999999998,5.6125,3,4,16
2019,1067.8,7456788.64,16063.18,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,27,3,7
1999,1402.7,8347867.41,21237.39,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,16,2,3
2003,1434.5875,27714.4,67.2,117.625,22.5,241.4,7.275,3,4,21
2016,912.4,721041.25,1646.75,97.22368421052632,17.86842105263158,247.7,7.605263157894737,8,1,24
2017,1111.7,3276168.96,7907.42,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,15,4,12
2015,2334.4,363193.0,759.0,113.625,8.825,166.5375,5.4375,52,1,26
2003,1526.7,1445800.86,3505.68,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,36,2,29
2009,618.0,4098066.0,4471.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,33,1,7
2006,1207.0,45975.6,79.2,155.25,16.650000000000002,214.01666666666665,6.391666666666667,2,1,9
2008,715.6,936053.76,588.96,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,47,2,8
2017,1279.1,10076.16,24.32,147.775,19.15,222.65,6.784999999999999,52,2,10
2000,6258.8,392974.51,1040.78,138.75,15.25,161.16666666666666,5.141666666666667,40,2,17
1999,1402.7,9435806.04,24005.16,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,39,2,3
2019,1317.0,858.8,1.85,117.625,22.5,241.4,7.275,34,1,21
2000,1068.4,63712.33,168.74,155.25,16.650000000000002,214.01666666666665,6.391666666666667,45,1,9
2007,1004.2,32949800.0,39520.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,46,4,0
2013,1348.7,1559625.06,2914.38,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,31,2,25
2016,912.4,1396414.0,3189.2,97.22368421052632,17.86842105263158,247.7,7.605263157894737,38,2,24
2005,3374.4,531965.12,931.56,138.75,15.25,161.16666666666666,5.141666666666667,26,1,17
1998,1314.8,6767800.0,19865.0,96.375,16.125,289.9888888888889,7.563888888888889,29,1,15
2002,1973.6,4035876.77,10657.75,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,3,4,2
2012,2050.2,162260.8,333.56,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,45,1,18
1999,1203.8,1635887.82,4161.78,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,27,2,12
2008,1357.1,2145.6,1.35,155.25,16.650000000000002,214.01666666666665,6.391666666666667,1,1,9
2008,1560.1,7110804.48,4474.08,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,25,2,29
2011,861.9,1800504.96,3546.84,120.1923076923077,18.884615384615383,270.11538461538464,7.4,2,2,0
2002,1973.6,6538004.87,17265.25,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,53,2,2
2000,971.1,13154.78,34.84,97.22368421052632,17.86842105263158,247.7,7.605263157894737,26,1,24
2009,956.9,1057706.16,1153.96,79.5,9.633333333333336,247.64545454545456,6.481818181818182,46,4,4
2005,2184.6,5991323.12,10491.81,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,53,2,2
1999,1434.5875,18042.1,45.9,117.625,22.5,241.4,7.275,2,1,21
2018,3350.1,485951.2,1048.6,139.5,15.800000000000002,266.53333333333336,5.416666666666667,33,1,23
2019,899.2,321019.44,691.53,120.1923076923077,18.884615384615383,270.11538461538464,7.4,47,1,0
2014,1287.4,441708.96,965.58,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,14,4,28
2007,1600.2,2941736.8,3528.32,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,47,2,3
2019,1137.8,2926962.16,6305.17,110.20833333333331,10.8,163.25833333333333,6.033333333333334,34,1,11
2007,1924.3,1590128.0,1907.2,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,34,1,28
2009,1701.9,97543.32,106.42,157.67307692307693,17.20769230769231,203.49615384615385,5.1038461538461535,51,4,1
2017,1344.4,83493580.8,201521.6,83.85,13.6,204.85,6.516666666666667,40,0,20
2012,1430.2,2639301.6,5425.62,83.85,13.6,204.85,6.516666666666667,38,0,20
2003,1353.9,1735218.38,4207.44,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,47,1,3
2016,1048.4,1973361.938,4506.8625,89.1,16.663636363636364,285.64,7.612727272727272,51,4,14
2018,1125.4,15505995.6,33459.3,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,24,2,7
2010,1096.0,68236825.23,98590.32,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,39,2,29
2013,1069.9,201852.53,377.19,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,42,1,3
2016,3837.1,1923900.5,4393.9,138.75,15.25,161.16666666666666,5.141666666666667,37,3,17
2003,451.7,435512.0,1056.0,99.17391304347828,17.08695652173913,255.6478260869565,7.739130434782608,17,1,22
2004,651.9,7692.14,14.91,116.8181818181818,20.727272727272727,236.3,7.654545454545455,4,1,5
2000,1907.7,835721.21,2213.38,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,17,2,29
2017,1582.4,1259.52,3.04,117.625,22.5,241.4,7.275,51,1,21
2007,1246.2,120193.4,144.16,79.5,9.633333333333336,247.64545454545456,6.481818181818182,14,4,4
2005,3374.4,596602.0,1044.75,138.75,15.25,161.16666666666666,5.141666666666667,48,4,17
2015,1572.6,947.46,1.98,147.775,19.15,222.65,6.784999999999999,42,1,10
2005,1075.5,461092.4,807.45,120.1923076923077,18.884615384615383,270.11538461538464,7.4,23,2,0
2003,592.3,132831.16,322.08,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,13,4,8
2014,2627.0,446841.6,976.8,139.5,15.800000000000002,266.53333333333336,5.416666666666667,44,1,23
2006,2454.7,83777.76,144.32,138.75,15.25,161.16666666666666,5.141666666666667,53,2,17
2008,1197.7,423398.4,266.4,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,2,1,3
2017,1124.5,1145218.56,2764.12,79.5,9.633333333333336,247.64545454545456,6.481818181818182,38,1,4
2017,3865.8,53293.44,128.63,134.5909090909091,8.799999999999999,132.04545454545453,5.263636363636364,50,1,18
2014,616.4,7696544.64,16824.72,92.64,12.646666666666668,211.60533333333333,7.617333333333333,27,3,27
2013,995.2,321935279.2,601581.6,92.64,12.646666666666668,211.60533333333333,7.617333333333333,46,1,27
1997,1496.6,8756591.7,28523.1,83.85,13.6,204.85,6.516666666666667,21,0,20
2011,1178.986364,11406269.28,22469.37,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,12,1,12
1998,1077.1,6518824.0,19134.2,97.22368421052632,17.86842105263158,247.7,7.605263157894737,13,4,24
2006,1533.561905,157083.3,270.6,141.1875,15.4375,160.54999999999998,5.6125,3,3,16
2018,1419.1,10354848.0,22344.0,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,50,4,12
2005,907.8,1707301.04,2989.77,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,38,1,3
2002,664.0,41846980.1,110507.5,92.64,12.646666666666668,211.60533333333333,7.617333333333333,37,4,27
2009,1434.5875,934.92,1.02,117.625,22.5,241.4,7.275,10,2,21
2004,1122.8,150917.62,292.53,79.5,9.633333333333336,247.64545454545456,6.481818181818182,32,2,4
2018,1693.9,45902.6,99.05,117.625,22.5,241.4,7.275,11,1,21
2014,301.3,905760.0,1980.0,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,1,1,8
2019,1194.7,51745791.68,111469.16,87.76315789473684,8.776315789473685,183.41315789473683,7.418421052631579,24,2,3
2000,3886.9,2456704.25,6506.5,137.25,12.5,153.55,6.15,9,4,6
2003,1643.7,10502668.82,25466.16,79.5,9.633333333333336,247.64545454545456,6.481818181818182,53,2,4
2004,939.2,32273077.58,62556.27,155.25,16.650000000000002,214.01666666666665,6.391666666666667,24,1,9
2019,1031.7,767938.96,1654.27,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,53,2,25
2004,1612.9,988602.5,1916.25,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,15,1,29
2004,1290.4,1126736.0,2184.0,83.85,13.6,204.85,6.516666666666667,25,2,20
2016,965.3,1888040.0,4312.0,92.64,12.646666666666668,211.60533333333333,7.617333333333333,24,2,27
2012,968.7,15532400.0,31930.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,20,1,0
2003,1430.3,17222.52,41.76,147.775,19.15,222.65,6.784999999999999,25,2,10
2002,664.0,53325717.6,140820.0,92.64,12.646666666666668,211.60533333333333,7.617333333333333,25,2,27
2008,2247.5,71520.0,45.0,139.5,15.800000000000002,266.53333333333336,5.416666666666667,4,2,23
2003,1648.2,10951147.2,26553.6,83.85,13.6,204.85,6.516666666666667,29,1,20
1998,1048.3,8654880.0,25404.0,120.1923076923077,18.884615384615383,270.11538461538464,7.4,38,1,0
2007,1444.7,394725.264,473.4336,110.20833333333331,10.8,163.25833333333333,6.033333333333334,31,2,11
2018,1052.2,1472451.6,3177.3,155.25,16.650000000000002,214.01666666666665,6.391666666666667,32,2,9
2001,2530.6,913450.72,2325.44,137.25,12.5,153.55,6.15,32,2,6
2007,1434.5875,82974.8,99.52,117.625,22.5,241.4,7.275,17,2,21
2018,1419.1,98979954.8,213581.9,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,9,4,12
2003,1163.0,169115545.3,410059.92,89.1,16.663636363636364,285.64,7.612727272727272,40,1,14
2004,1650.5,982643.8,1904.7,139.5,15.800000000000002,266.53333333333336,5.416666666666667,40,1,23
2018,2012.6,265197.0,572.25,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,37,3,29
2002,800.8,94.67,0.25,89.1,16.663636363636364,285.64,7.612727272727272,7,4,14
2017,1111.7,1634699.52,3945.54,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,32,2,12
2013,2448.4,646592.75,1208.25,138.75,15.25,161.16666666666666,5.141666666666667,26,1,17
2011,471.5409091,10836868.8,21347.7,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,20,1,8
2008,1363.7,896288.64,563.94,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,37,2,28
2012,1309.8,7690.8,15.81,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,24,3,28
2014,416.4,489412.32,1069.86,116.8181818181818,20.727272727272727,236.3,7.654545454545455,20,1,5
2013,740.9,921412.73,1721.79,97.22368421052632,17.86842105263158,247.7,7.605263157894737,8,1,24
2001,1556.6,1300114.9,3309.8,92.93478260869566,13.173913043478262,199.7695652173913,6.891304347826087,38,1,29
2014,3484.4,10114.32,22.11,138.75,15.25,161.16666666666666,5.141666666666667,8,1,17
2005,942.4,19714848.0,34524.0,109.22727272727272,17.151515151515152,240.4727272727273,7.663636363636364,2,3,7
2010,639.2,542847.48,784.32,96.38636363636364,14.909090909090908,219.5090909090909,7.831818181818182,43,1,8
2000,1965.5,1001923.02,2653.56,160.64285714285714,11.01142857142857,148.80285714285716,5.248571428571428,23,2,2
2004,704.0,67023457.6,129914.4,92.64,12.646666666666668,211.60533333333333,7.617333333333333,39,2,27
2014,911.3,6733721.76,14719.98,97.22368421052632,17.86842105263158,247.7,7.605263157894737,13,4,24
2011,1178.986364,187240454.4,368847.6,120.38709677419357,19.161290322580644,259.4935483870968,7.212903225806452,40,1,12
2019,1324.1,1030.56,2.22,147.775,19.15,222.65,6.784999999999999,52,2,10
2011,1564.7,10711731.36,21101.19,118.03846153846152,18.615384615384617,263.5153846153846,6.6692307692307695,44,1,28
2002,890.8,79238.79,209.25,155.25,16.650000000000002,214.01666666666665,6.391666666666667,13,4,9
2003,3321.3,400176.14,970.32,138.75,15.25,161.16666666666666,5.141666666666667,21,1,17
2016,1298.9,2168334.25,4952.15,79.5,9.633333333333336,247.64545454545456,6.481818181818182,36,2,4
2014,1278.4,2415.36,5.28,147.775,19.15,222.65,6.784999999999999,25,1,10
2017,815.7,289689.6,699.2,93.74242424242424,19.848484848484848,290.56060606060606,7.724242424242425,15,1,25
